,CustomerID,unique_invoiceno_count,unique_stockcode_count,total_amount,active_days
2540,15775,1,7,104.9,0
2541,15776,1,18,241.62,0
2542,15777,5,18,1021.61,120
2543,15780,3,26,475.28000000000003,174
2544,15781,4,20,333.56,280
2545,15782,4,34,2593.94,79
2546,15783,1,14,246.3,0
2547,15785,8,58,2303.75,265
2548,15786,5,257,4821.0,70
2549,15787,3,156,933.26,35
2550,15789,1,25,351.3,0
2551,15790,1,34,218.75,0
2552,15791,3,66,1604.44,160
2553,15793,4,6,948.96,259
2554,15795,1,42,610.01,0
2555,15796,10,71,2663.6600000000003,301
2556,15797,4,8,2207.4,206
2557,15799,3,94,884.14,258
2558,15800,2,116,696.89,139
2559,15801,4,61,1042.19,63
2560,15802,3,1,-451.42,0
2561,15803,1,8,415.82000000000005,0
2562,15804,19,170,3848.55,198
2563,15805,20,220,5411.87,341
2564,15806,3,24,784.58,230
2565,15807,3,48,903.9,26
2566,15808,5,143,3641.07,63
2567,15809,6,31,399.21,267
2568,15810,7,66,1145.43,218
2569,15811,9,117,2171.32,348
2570,15812,5,36,1801.14,210
2571,15813,2,40,1303.9099999999999,31
2572,15814,6,64,1842.73,47
2573,15815,5,33,2100.6,196
2574,15819,4,96,1905.45,227
2575,15820,1,17,206.98,0
2576,15821,2,57,570.96,17
2577,15822,2,28,885.47,356
2578,15823,2,17,-840.76,34
2579,15825,1,20,532.94,0
2580,15826,4,64,1649.3600000000001,159
2581,15827,20,73,1641.48,299
2582,15829,2,44,636.14,41
2583,15830,2,39,547.7,8
2584,15831,4,64,740.64,265
2585,15832,1,54,836.79,0
2586,15834,6,243,2076.3,301
2587,15835,4,47,954.09,286
2588,15836,2,10,117.47,4
2589,15837,1,24,391.98,0
2590,15838,21,56,33350.76,360
2591,15839,5,56,1020.74,122
2592,15840,3,26,345.66,113
2593,15841,6,36,1209.1,274
2594,15843,1,8,118.95000000000002,0
2595,15844,1,11,130.73999999999998,0
2596,15845,10,97,3650.87,319
2597,15847,2,22,389.27,249
2598,15850,2,87,234.88,148
2599,15852,2,22,160.71,10
2600,15853,1,29,110.8,0
2601,15854,12,105,2969.12,357
2602,15855,5,59,712.24,126
2603,15856,31,297,15929.74,361
2604,15857,1,14,297.0,0
2605,15858,5,145,1427.57,351
2606,15860,8,105,965.16,327
2607,15861,9,339,2981.92,254
2608,15862,4,142,832.88,365
2609,15863,2,18,68.84,167
2610,15864,8,16,1769.7800000000002,293
2611,15865,3,37,895.13,173
2612,15866,1,43,211.89,0
2613,15867,16,302,3795.29,363
2614,15869,2,13,149.64,0
2615,15870,1,68,351.44,0
2616,15872,2,101,316.25,0
2617,15874,9,123,4330.67,220
2618,15877,3,122,437.83,16
2619,15880,2,95,299.03,0
2620,15881,8,26,438.24,52
2621,15882,5,23,495.36,169
2622,15883,2,42,396.48,31
2623,15885,3,18,379.35,216
2624,15886,1,12,181.09,0
2625,15888,2,11,141.27,0
2626,15889,2,79,420.07,212
2627,15891,1,60,511.68,0
2628,15894,2,35,258.25,115
2629,15895,1,11,179.17,0
2630,15897,2,17,208.59,0
2631,15898,6,70,1379.63,367
2632,15899,1,4,56.25,0
2633,15900,1,44,337.28,0
2634,15901,3,102,351.73,138
2635,15903,8,46,5126.34,285
2636,15904,1,30,164.68,0
2637,15906,8,114,1521.79,235
2638,15907,3,175,882.72,206
2639,15909,1,7,191.94,0
2640,15910,8,215,1228.88,315
2641,15912,2,19,264.62,54
2642,15916,10,125,1466.01,350
2643,15917,1,12,123.1,0
2644,15918,2,33,334.23,80
2645,15919,2,103,525.69,349
2646,15920,4,53,167.5,0
2647,15921,1,24,323.03000000000003,0
2648,15922,2,11,363.6,0
2649,15923,1,21,127.08,0
2650,15925,1,12,207.15,0
2651,15930,1,21,426.63,0
2652,15932,11,93,2461.85,285
2653,15933,3,63,1107.46,65
2654,15935,2,12,416.86,2
2655,15937,1,7,145.35,0
2656,15938,5,13,404.58,211
2657,15939,16,28,6102.26,241
2658,15940,2,2,31.799999999999997,0
2659,15942,1,14,337.44,0
2660,15944,1,6,325.1,0
2661,15945,1,2,181.0,0
2662,15947,1,29,1708.24,0
2663,15948,2,51,955.24,35
2664,15949,2,12,364.72,54
2665,15950,5,86,1684.46,357
2666,15951,3,36,669.57,284
2667,15952,4,65,781.91,191
2668,15953,10,65,1632.4299999999998,354
2669,15955,16,137,4389.81,348
2670,15957,1,40,428.89,0
2671,15958,1,7,104.35,0
2672,15963,2,26,470.76,25
2673,15965,4,88,808.87,350
2674,15967,2,73,397.68,295
2675,15969,4,20,582.9,182
2676,15970,1,11,314.1,0
2677,15971,12,10,4199.85,293
2678,15973,3,4,99.77000000000002,130
2679,15974,8,141,3429.55,249
2680,15975,1,24,371.01,0
2681,15976,2,83,427.64,54
2682,15977,2,48,1054.73,21
2683,15978,1,49,1098.78,0
2684,15980,3,40,2398.86,165
2685,15981,8,53,3408.48,286
2686,15983,4,82,1465.12,351
2687,15984,11,217,2759.93,365
2688,15985,3,29,1037.42,113
2689,15986,1,14,168.12,0
2690,15987,7,110,1432.77,356
2691,15988,1,26,156.78,0
2692,15990,2,52,792.11,243
2693,15992,1,3,41.989999999999995,0
2694,15993,10,336,2736.92,35
2695,15994,1,31,414.27,0
2696,15996,7,103,1016.6800000000001,277
2697,15998,6,373,3074.42,325
2698,16000,3,9,12393.7,0
2699,16003,5,82,2735.37,329
2700,16005,4,173,578.71,258
2701,16006,1,8,101.4,0
2702,16007,4,221,1693.81,167
2703,16008,3,29,478.78,180
2704,16009,4,68,972.11,137
2705,16010,3,62,392.4,116
2706,16011,16,99,3352.96,357
2707,16012,3,87,1415.29,119
2708,16013,54,34,33366.25,367
2709,16014,4,123,637.58,255
2710,16015,4,146,689.6999999999999,45
2711,16016,10,156,1440.06,363
2712,16017,1,26,211.88,0
2713,16018,2,26,408.90000000000003,141
2714,16019,10,133,3450.2400000000002,362
2715,16020,3,42,851.01,48
2716,16022,1,68,602.63,0
2717,16023,3,90,719.81,220
2718,16024,1,61,251.03,0
2719,16025,1,28,439.65999999999997,0
2720,16026,1,30,236.09,0
2721,16027,7,12,852.12,210
2722,16029,76,46,53168.69,335
2723,16030,1,28,331.24,0
2724,16031,2,91,547.9,154
2725,16033,27,539,8690.03,364
2726,16034,3,18,437.7,136
2727,16036,2,55,758.92,176
2728,16037,3,37,855.02,88
2729,16038,4,24,454.33000000000004,194
2730,16040,3,57,1313.55,203
2731,16041,3,6,3166.4,110
2732,16042,7,68,1127.57,350
2733,16043,4,30,773.99,280
2734,16045,4,71,1340.7,170
2735,16048,3,9,243.69000000000003,287
2736,16049,3,248,1074.81,34
2737,16050,1,10,137.9,0
2738,16052,1,34,362.06,0
2739,16053,2,81,1511.95,89
2740,16054,1,70,783.9,0
2741,16055,1,8,134.8,0
2742,16056,1,66,650.75,0
2743,16057,10,109,2140.2200000000003,280
2744,16059,6,126,1453.16,301
2745,16061,1,1,-29.95,0
2746,16062,4,50,1153.62,355
2747,16063,1,23,335.32,0
2748,16065,1,71,367.14,0
2749,16066,5,77,1521.04,107
2750,16070,2,32,852.15,9
2751,16071,1,21,326.24,0
2752,16072,1,23,584.3199999999999,0
2753,16073,2,1,94.35,5
2754,16076,11,71,2173.53,205
2755,16078,1,1,79.2,0
2756,16079,3,18,1352.0,23
2757,16080,3,10,176.6,192
2758,16081,5,175,2799.42,310
2759,16083,2,31,1317.62,259
2760,16084,1,38,436.18,0
2761,16085,5,123,981.51,297
2762,16086,6,24,1119.31,307
2763,16091,2,16,315.06,43
2764,16092,5,37,779.36,155
2765,16093,1,1,17.0,0
2766,16094,6,48,1041.83,325
2767,16096,1,12,320.62,0
2768,16097,1,10,185.04999999999998,0
2769,16098,7,34,2005.63,286
2770,16099,3,29,731.9,175
2771,16101,3,76,1245.96,61
2772,16102,3,41,1842.14,86
2773,16103,6,30,1429.64,226
2774,16104,1,28,298.21,0
2775,16105,1,13,336.96,0
2776,16106,1,6,108.38,0
2777,16107,7,16,3204.1600000000003,165
2778,16108,2,48,816.1,0
2779,16109,2,18,611.88,89
2780,16110,3,283,1320.95,266
2781,16112,4,15,195.73999999999998,195
2782,16113,1,30,161.38,0
2783,16114,1,8,135.75000000000003,0
2784,16115,8,169,1660.8799999999999,282
2785,16116,2,34,592.88,5
2786,16117,1,30,232.21,0
2787,16119,2,14,423.36,64
2788,16120,5,26,1294.14,0
2789,16121,2,170,854.66,158
2790,16122,4,26,684.4200000000001,293
2791,16123,1,16,307.78,0
2792,16124,2,11,187.15,1
2793,16125,1,13,289.35,0
2794,16126,4,57,6287.77,267
2795,16127,1,40,656.25,0
2796,16128,5,76,1880.22,264
2797,16131,6,55,3506.54,188
2798,16133,46,221,14305.66,314
2799,16134,3,34,603.69,337
2800,16135,1,21,517.55,0
2801,16136,3,35,709.38,217
2802,16138,1,1,-7.95,0
2803,16139,3,25,635.41,187
2804,16140,4,33,703.77,318
2805,16141,1,30,620.4,0
2806,16142,1,37,535.34,0
2807,16143,7,75,2419.84,365
2808,16144,1,1,175.2,0
2809,16145,18,134,3741.98,351
2810,16146,3,26,734.13,74
2811,16147,1,22,375.0,0
2812,16148,1,1,76.32000000000001,0
2813,16149,2,18,280.52,137
2814,16150,10,91,1906.07,333
2815,16152,1,29,1829.04,0
2816,16153,5,78,1824.23,305
2817,16156,13,109,2994.62,302
2818,16157,4,12,644.24,56
2819,16159,1,14,348.2,0
2820,16160,4,20,1009.4499999999999,21
2821,16161,26,293,5311.08,367
2822,16162,1,2,37.4,0
2823,16163,3,5,441.59999999999997,140
2824,16164,4,27,802.53,25
2825,16168,28,57,3770.6,359
2826,16169,4,71,1822.97,67
2827,16170,7,106,1880.4199999999998,197
2828,16171,1,3,73.2,0
2829,16172,5,52,1140.21,146
2830,16173,7,70,1406.57,82
2831,16174,3,19,1009.5500000000001,25
2832,16175,4,45,1037.59,145
2833,16177,1,15,331.95,0
2834,16178,1,8,197.9,0
2835,16179,1,11,215.83,0
2836,16180,10,92,10217.48,152
2837,16181,1,11,305.54,0
2838,16182,4,17,6617.65,222
2839,16183,1,15,338.71000000000004,0
2840,16184,7,26,1155.54,147
2841,16185,2,31,529.41,215
2842,16186,13,87,3991.94,349
2843,16187,17,160,6841.24,252
2844,16188,4,65,981.86,198
2845,16189,2,9,215.48,69
2846,16190,1,6,215.08,0
2847,16191,25,67,4913.32,357
2848,16193,1,19,314.45,0
2849,16198,1,15,400.68100000000004,0
2850,16200,2,149,1068.8700000000001,159
2851,16201,5,74,1821.52,106
2852,16202,1,18,365.27,0
2853,16203,5,27,589.15,313
2854,16204,1,45,384.18,0
2855,16205,4,73,757.63,148
2856,16206,4,52,537.0600000000001,272
2857,16207,1,19,394.38,0
2858,16208,2,61,664.26,244
2859,16209,5,37,2262.62,157
2860,16210,18,74,21086.3,372
2861,16211,2,23,542.77,7
2862,16212,3,40,681.19,264
2863,16213,1,6,159.0,0
2864,16214,3,36,1062.75,98
2865,16215,1,14,242.35,0
2866,16216,1,37,914.9300000000001,0
2867,16217,4,14,259.39000000000004,46
2868,16218,8,56,3054.87,343
2869,16221,3,90,860.86,330
2870,16222,1,120,773.5500000000001,0
2871,16224,4,90,1295.3,192
2872,16225,5,109,1096.32,232
2873,16226,3,6,255.12,32
2874,16227,2,6,308.32000000000005,6
2875,16229,2,46,1010.6,125
2876,16230,2,32,542.03,30
2877,16232,5,24,983.23,182
2878,16233,5,22,422.13,295
2879,16235,6,42,858.41,291
2880,16236,1,20,432.2,0
2881,16239,3,18,372.9,132
2882,16240,5,127,3693.81,69
2883,16241,13,347,2590.31,360
2884,16242,8,184,3574.91,268
2885,16243,2,49,409.1,21
2886,16244,2,88,1522.75,160
2887,16245,5,80,1352.3600000000001,233
2888,16247,1,16,114.56,0
2889,16248,1,7,152.94,0
2890,16249,5,67,1800.07,186
2891,16250,2,22,389.44,112
2892,16252,1,21,-295.09,0
2893,16253,3,115,3665.62,223
2894,16255,10,146,2609.3,348
2895,16256,2,13,732.63,8
2896,16257,1,2,46.95,0
2897,16258,5,111,5203.51,173
2898,16260,1,18,1035.45,0
2899,16261,4,98,728.54,228
2900,16262,1,3,-31.65,0
2901,16265,11,164,5423.15,355
2902,16266,7,44,861.89,132
2903,16268,2,45,667.65,0
2904,16270,1,54,1141.24,0
2905,16271,6,90,1398.69,355
2906,16272,1,25,411.7,0
2907,16274,1,64,351.75,0
2908,16275,1,33,559.87,0
2909,16276,1,6,810.6000000000001,0
2910,16278,3,23,537.83,76
2911,16279,4,104,1489.88,312
2912,16281,1,17,2062.06,0
2913,16282,1,11,168.3,0
2914,16283,7,117,1531.51,202
2915,16284,2,87,812.68,19
2916,16287,1,8,142.5,0
2917,16292,2,17,280.9,4
2918,16293,12,102,2236.7400000000002,358
2919,16295,4,70,1328.55,54
2920,16297,4,21,275.4,56
2921,16298,3,22,598.2,164
2922,16302,2,11,212.82,18
2923,16303,4,119,5305.83,307
2924,16305,1,22,361.21999999999997,0
2925,16306,9,36,602.27,153
2926,16308,4,1,2560.0,223
2927,16309,3,39,686.67,149
2928,16311,2,35,616.26,31
2929,16313,2,16,274.15000000000003,46
2930,16315,1,14,226.37,0
2931,16316,12,121,2755.56,293
2932,16317,3,64,1341.65,177
2933,16318,1,19,328.15,0
2934,16319,1,3,404.40000000000003,0
2935,16320,2,56,1038.46,40
2936,16321,7,7,230.70000000000002,251
2937,16322,2,28,326.75,35
2938,16323,1,1,207.50000000000003,0
2939,16324,3,100,408.59000000000003,48
2940,16325,5,14,510.54,201
2941,16326,15,158,3014.2200000000003,328
2942,16327,6,142,3820.27,355
2943,16330,4,39,242.21,94
2944,16332,8,125,1572.8,277
2945,16333,22,9,26626.8,302
2946,16337,1,10,151.05,0
2947,16338,1,11,214.79999999999998,0
2948,16339,1,17,94.05,0
2949,16340,1,124,534.31,0
2950,16341,6,60,1959.38,176
2951,16342,4,10,322.41,104
2952,16343,2,29,328.58,0
2953,16344,1,1,101.10000000000001,0
2954,16345,1,35,565.46,0
2955,16347,2,61,847.45,25
2956,16348,7,157,1415.65,207
2957,16349,1,9,53.5,0
2958,16350,5,41,1100.47,344
2959,16351,1,8,153.9,0
2960,16352,2,28,494.44,20
2961,16353,23,51,6675.71,366
2962,16354,2,38,395.8,9
2963,16356,4,20,210.32000000000002,79
2964,16357,3,31,658.88,180
2965,16358,5,82,2024.95,183
2966,16359,12,39,1460.3700000000001,324
2967,16360,8,365,3349.57,83
2968,16361,4,87,891.21,61
2969,16362,9,58,627.29,58
2970,16363,1,5,109.36000000000001,0
2971,16364,2,48,705.79,125
2972,16365,9,45,1540.42,349
2973,16366,1,18,327.3,0
2974,16367,2,123,800.67,325
2975,16368,2,58,479.91,25
2976,16369,3,91,1545.41,178
2977,16370,4,143,1301.91,142
2978,16372,2,86,355.73,0
2979,16374,2,101,466.73,196
2980,16376,3,104,965.47,8
2981,16377,1,5,676.2,0
2982,16378,3,22,362.95,63
2983,16379,5,87,2131.9,74
2984,16380,1,28,1743.1499999999999,0
2985,16383,2,80,643.76,193
2986,16384,2,33,584.5,174
2987,16385,3,52,554.86,306
2988,16386,2,76,302.57,225
2989,16387,1,4,94.36,0
2990,16389,5,33,1362.27,229
2991,16392,1,41,217.89,0
2992,16393,20,121,2935.8,366
2993,16394,9,61,1412.06,239
2994,16395,5,150,1482.06,270
2995,16398,4,75,1631.15,109
2996,16399,2,68,408.02,216
2997,16400,1,28,303.93,0
2998,16401,20,68,4061.24,326
2999,16402,2,55,293.45,104
3000,16403,2,10,161.04999999999998,10
3001,16404,1,23,443.05,0
3002,16405,2,3,167.25,7
3003,16406,1,55,154.35,0
3004,16407,10,99,2079.68,299
3005,16409,5,145,2022.98,281
3006,16411,2,41,211.7,349
3007,16412,1,25,135.99,0
3008,16413,1,30,262.2,0
3009,16414,2,5,126.25,258
3010,16415,1,45,200.27,0
3011,16416,4,60,1026.99,29
3012,16418,3,76,631.12,181
3013,16419,7,36,945.96,199
3014,16422,75,72,33805.69,351
3015,16423,1,18,346.12,0
3016,16424,2,6,82.56,145
3017,16425,1,21,302.7,0
3018,16426,10,211,1863.76,273
3019,16427,2,8,241.06,21
3020,16428,1,1,-2.95,0
3021,16429,1,2,284.55,0
3022,16430,1,6,300.85,0
3023,16431,3,51,623.28,84
3024,16432,1,8,287.4,0
3025,16433,1,17,184.26,0
3026,16434,7,88,1511.8,270
3027,16438,5,74,798.35,76
3028,16440,5,186,3640.67,206
3029,16441,2,22,381.2,224
3030,16442,3,161,609.3,359
3031,16444,5,70,638.77,218
3032,16445,1,62,230.51,0
3033,16446,3,3,2.8999999999941792,204
3034,16447,1,34,255.91,0
3035,16448,1,19,182.99,0
3036,16449,3,40,674.69,89
3037,16450,1,11,311.92,0
3038,16451,1,14,266.97,0
3039,16454,3,2,-8.15,196
3040,16455,7,69,1841.18,307
3041,16456,5,80,2158.18,273
3042,16457,1,9,208.36,0
3043,16458,18,52,3482.7400000000002,357
3044,16460,3,128,811.23,53
3045,16461,1,31,142.92,0
3046,16462,4,1,102.0,219
3047,16463,7,74,1383.7,182
3048,16464,3,152,1298.66,122
3049,16466,7,103,1595.96,258
3050,16468,1,2,74.9,0
3051,16469,4,148,625.42,222
3052,16470,5,120,747.82,307
3053,16471,1,13,223.95000000000002,0
3054,16473,4,18,314.86,171
3055,16474,11,237,1750.6200000000001,137
3056,16475,4,23,544.3,185
3057,16477,7,111,2494.46,307
3058,16478,3,15,331.0,40
3059,16479,2,35,300.83,0
3060,16480,1,51,769.29,0
3061,16482,1,18,220.62,0
3062,16483,1,19,139.35,0
3063,16484,3,25,379.4,17
3064,16485,1,41,363.65,0
3065,16488,4,28,492.2,115
3066,16491,1,39,731.5,0
3067,16493,6,40,1329.66,257
3068,16494,1,47,826.53,0
3069,16495,3,78,648.26,272
3070,16496,4,92,1562.22,308
3071,16497,6,128,2965.69,283
3072,16498,3,15,86.12,0
3073,16499,5,20,319.1,5
3074,16500,6,8,400.86,326
3075,16503,5,71,1421.43,253
3076,16504,1,76,465.88,0
3077,16505,1,4,777.6,0
3078,16506,2,3,90.30000000000001,20
3079,16509,1,13,363.7,0
3080,16510,1,13,248.1,0
3081,16511,3,135,918.33,244
3082,16513,4,33,874.59,38
3083,16515,5,89,1624.14,259
3084,16516,1,6,101.69999999999999,0
3085,16517,1,17,162.7,0
3086,16518,3,36,480.92,222
3087,16519,2,13,215.07999999999998,340
3088,16520,4,129,1036.6200000000001,179
3089,16523,28,151,9295.67,313
3090,16525,29,75,11895.57,364
3091,16526,1,15,290.36,0
3092,16527,1,14,228.06,0
3093,16528,1,17,244.41,0
3094,16529,1,30,455.25,0
3095,16531,7,68,1244.59,338
3096,16532,3,2,6748.8,320
3097,16533,5,112,1014.19,48
3098,16535,1,31,593.75,0
3099,16536,2,49,538.17,2
3100,16539,4,36,1388.81,370
3101,16542,1,5,119.62,0
3102,16545,1,3,339.3,0
3103,16546,3,31,-95.93,81
3104,16549,10,445,4034.9,324
3105,16550,9,163,2266.25,259
3106,16551,3,26,922.12,240
3107,16552,2,17,379.73,130
3108,16553,14,63,5664.57,203
3109,16554,7,52,641.55,328
3110,16555,2,15,285.89,74
3111,16556,7,144,3313.79,293
3112,16557,2,11,281.85,113
3113,16558,24,264,8257.04,365
3114,16560,3,53,816.51,337
3115,16561,2,29,511.12,54
3116,16563,1,19,1077.74,0
3117,16565,1,3,173.7,0
3118,16566,6,14,614.01,277
3119,16567,2,34,865.6,142
3120,16569,1,5,124.2,0
3121,16570,15,70,3622.95,351
3122,16571,5,73,1285.22,278
3123,16572,4,40,999.7,148
3124,16573,4,40,648.41,216
3125,16574,1,28,451.44,0
3126,16579,1,1,-30.599999999999998,0
3127,16581,2,9,70.44,27
3128,16582,1,6,313.62,0
3129,16583,1,14,233.45,0
3130,16584,3,25,908.03,174
3131,16586,1,8,463.95,0
3132,16587,1,13,225.15,0
3133,16589,3,31,459.24,90
3134,16591,1,10,213.5,0
3135,16592,19,142,4073.28,283
3136,16593,3,24,330.03,277
3137,16594,1,53,181.09,0
3138,16595,1,83,360.16,0
3139,16596,2,12,250.15,350
3140,16597,1,7,90.04,0
3141,16598,2,10,140.7,8
3142,16600,6,50,813.52,334
3143,16601,1,29,242.7,0
3144,16602,2,29,494.72999999999996,5
3145,16603,2,34,482.47,16
3146,16607,16,140,3038.67,341
3147,16609,9,155,5450.96,237
3148,16610,1,6,75.66,0
3149,16611,2,10,120.99000000000001,46
3150,16612,4,48,1187.66,278
3151,16613,1,30,618.59,0
3152,16614,1,26,506.19,0
3153,16616,2,31,500.42,142
3154,16617,1,5,151.85,0
3155,16618,6,79,2630.64,291
3156,16619,2,14,204.41,10
3157,16620,2,9,178.96,257
3158,16621,4,22,813.48,226
3159,16623,1,5,129.45,0
3160,16624,2,44,810.5699999999999,116
3161,16625,1,23,333.08,0
3162,16626,20,86,4379.65,265
3163,16627,1,20,322.8,0
3164,16628,6,79,2183.04,205
3165,16629,2,58,408.63,22
3166,16633,7,115,2878.15,216
3167,16634,2,9,217.9,149
3168,16637,5,66,1124.59,193
3169,16638,11,92,1676.47,346
3170,16639,4,48,1169.38,210
3171,16641,1,12,231.10000000000002,0
3172,16642,3,32,679.83,202
3173,16643,1,27,487.51,0
3174,16644,2,62,833.78,34
3175,16647,2,12,214.06,35
3176,16648,2,19,270.85999999999996,4
3177,16650,1,24,518.42,0
3178,16652,11,75,6654.26,219
3179,16653,3,67,1166.92,55
3180,16654,5,29,594.97,227
3181,16655,6,208,3789.52,314
3182,16656,21,14,8568.24,342
3183,16657,4,158,874.43,244
3184,16658,1,8,123.24,0
3185,16659,1,2,39.12,0
3186,16660,5,16,810.4499999999999,303
3187,16665,1,9,135.39999999999998,0
3188,16666,1,32,118.98,0
3189,16667,2,52,567.1800000000001,216
3190,16668,6,9,306.71999999999997,269
3191,16669,4,141,1344.88,54
3192,16670,17,179,4022.46,341
3193,16671,3,3,1692.27,136
3194,16672,23,23,8093.59,264
3195,16674,2,89,304.24,43
3196,16676,5,75,1558.72,303
3197,16678,17,93,3013.83,280
3198,16679,1,3,129.75,0
3199,16680,1,10,183.7,0
3200,16681,6,18,1770.34,180
3201,16682,5,15,1028.0,183
3202,16684,31,120,65892.08,353
3203,16685,2,60,324.24,0
3204,16686,9,406,2940.53,307
3205,16688,4,52,1260.86,59
3206,16689,3,13,303.26,6
3207,16690,3,10,208.63,158
3208,16692,2,2,1276.0,32
3209,16693,2,58,477.86,203
3210,16696,4,7,657.9000000000001,112
3211,16697,1,20,112.75,0
3212,16698,2,4,1998.0,26
3213,16700,17,159,5040.0,357
3214,16701,18,99,5150.2699999999995,352
3215,16705,29,135,13946.130000000001,358
3216,16706,3,108,531.35,76
3217,16708,1,27,656.63,0
3218,16709,5,64,3029.87,197
3219,16710,10,268,2467.99,349
3220,16711,5,18,1651.03,354
3221,16712,11,259,3611.31,266
3222,16713,21,339,6827.88,348
3223,16714,4,77,879.0600000000001,98
3224,16715,1,19,301.71999999999997,0
3225,16716,3,1,319.8000000000001,44
3226,16717,9,178,3263.06,357
3227,16718,1,41,606.0500000000001,0
3228,16719,8,108,1753.72,353
3229,16720,1,25,152.95,0
3230,16721,1,37,292.47,0
3231,16722,16,96,4711.21,351
3232,16723,2,37,576.4,16
3233,16725,8,110,752.32,69
3234,16726,5,121,1358.74,335
3235,16727,1,41,256.32,0
3236,16728,4,218,1048.28,218
3237,16729,26,235,7041.69,205
3238,16730,4,75,702.79,267
3239,16732,1,28,603.75,0
3240,16734,3,44,646.76,61
3241,16735,7,88,2216.06,255
3242,16737,1,1,417.59999999999997,0
3243,16738,1,1,3.75,0
3244,16739,2,13,312.55,4
3245,16742,2,4,0.0,0
3246,16743,8,89,2166.88,329
3247,16744,7,198,1291.91,161
3248,16745,18,148,7157.1,225
3249,16746,19,234,6676.76,354
3250,16747,4,34,826.96,42
3251,16748,5,42,1515.9,316
3252,16750,5,74,623.93,187
3253,16751,1,24,1764.72,0
3254,16752,1,9,207.5,0
3255,16753,1,34,223.92000000000002,0
3256,16754,1,2,2002.4,0
3257,16755,5,134,1463.23,201
3258,16756,1,13,239.4,0
3259,16757,1,7,106.83000000000001,0
3260,16758,1,22,369.34000000000003,0
3261,16759,4,40,772.84,23
3262,16761,1,13,316.62,0
3263,16762,3,51,1207.24,124
3264,16763,2,23,594.9,13
3265,16764,18,209,2749.9500000000003,139
3266,16765,1,1,34.0,0
3267,16766,2,17,1145.6,0
3268,16767,11,148,5575.56,285
3269,16768,5,47,458.04,224
3270,16769,1,33,361.54,0
3271,16770,6,116,731.9,314
3272,16771,5,200,2242.61,304
3273,16773,1,23,171.59,0
3274,16774,5,36,654.92,110
3275,16775,11,84,1691.51,357
3276,16776,1,61,371.54,0
3277,16777,2,45,222.62,176
3278,16778,2,16,245.94,199
3279,16779,28,161,10436.05,364
3280,16780,2,51,422.24,158
3281,16781,2,17,294.65,7
3282,16782,19,103,2230.3,357
3283,16784,1,3,107.6,0
3284,16788,2,138,594.39,131
3285,16789,1,5,80.8,0
3286,16790,8,88,1520.1200000000001,34
3287,16791,8,218,1690.28,303
3288,16792,2,11,110.38000000000001,0
3289,16793,1,16,243.84,0
3290,16794,12,142,1175.3,179
3291,16795,1,64,414.88,0
3292,16796,1,18,305.62,0
3293,16800,1,148,1162.65,0
3294,16801,5,72,842.33,110
3295,16803,1,24,332.3,0
3296,16804,3,59,536.99,247
3297,16805,2,94,460.59,186
3298,16806,4,68,762.16,135
3299,16807,3,57,1121.59,128
3300,16808,2,21,288.42,175
3301,16809,6,79,912.74,239
3302,16810,2,16,275.64,168
3303,16811,2,26,547.07,12
3304,16812,1,15,479.35,0
3305,16813,10,248,1652.18,196
3306,16814,22,122,6408.2,355
3307,16816,4,28,417.06,254
3308,16817,13,76,1446.95,365
3309,16818,13,172,3317.97,194
3310,16820,1,26,497.61,0
3311,16823,1,34,358.38,0
3312,16824,2,23,460.64,148
3313,16825,2,27,775.1800000000001,147
3314,16826,1,22,341.7,0
3315,16828,2,8,128.5,19
3316,16829,1,11,197.22,0
3317,16830,1,23,325.91,0
3318,16832,3,11,199.15,33
3319,16833,4,46,1106.53,333
3320,16834,1,24,413.46,0
3321,16835,2,10,180.85,244
3322,16836,2,11,251.87,76
3323,16837,12,123,3167.73,214
3324,16838,3,24,582.9,90
3325,16839,39,117,15357.78,360
3326,16841,7,101,1774.62,250
3327,16842,4,45,1260.44,238
3328,16843,17,226,10183.82,284
3329,16846,1,11,214.32,0
3330,16847,1,12,193.44,0
3331,16848,1,14,281.42,0
3332,16849,1,8,124.57,0
3333,16850,1,19,332.41,0
3334,16851,3,17,342.45,47
3335,16852,2,9,144.91000000000003,165
3336,16855,2,19,328.4,19
3337,16856,1,2,35.400000000000006,0
3338,16858,2,9,345.89000000000004,2
3339,16859,5,50,473.14,155
3340,16861,3,8,151.65,308
3341,16863,4,25,481.35,337
3342,16866,3,10,207.73999999999998,20
3343,16869,5,113,797.3199999999999,152
3344,16871,7,131,2761.4900000000002,248
3345,16872,3,5,680.02,107
3346,16873,10,179,7066.31,359
3347,16875,9,94,2023.47,275
3348,16877,6,111,846.62,195
3349,16878,2,3,0.0,59
3350,16880,7,121,1491.43,158
3351,16881,1,1,432.0,0
3352,16882,3,39,705.12,250
3353,16883,2,33,272.48,184
3354,16884,2,26,429.84000000000003,0
3355,16885,3,82,450.41,341
3356,16887,1,35,192.32999999999998,0
3357,16889,3,112,1578.67,142
3358,16891,5,166,742.43,369
3359,16892,7,88,489.49,321
3360,16893,1,44,145.93,0
3361,16895,1,57,202.27,0
3362,16897,3,37,213.03,14
3363,16898,4,151,436.68,342
3364,16899,6,80,1271.06,352
3365,16900,5,79,187.6900000000001,51
3366,16902,1,43,1706.88,0
3367,16903,1,50,363.2,0
3368,16904,16,387,3653.75,362
